20 1677749272 12475.000000 -1.000000 -101.000000 0.000000 0.000000
20 1677749273 12475.000000 -1.000000 -101.000000 0.000000 0.000000
20 1677749274 12475.000000 -1.000000 -101.000000 0.000000 0.000000
20 1677749275 12475.000000 -1.000000 -101.000000 0.000000 0.000000
20 1677749276 12475.000000 -1.000000 -101.000000 0.000000 0.000000
20 1677749277 41754.200000 -1.000000 -101.000000 0.000000 0.000000
20 1677749278 41754.200000 -1.000000 -101.000000 0.000000 0.000000
20 1677749279 41754.200000 -1.000000 -101.000000 0.000000 0.000000
20 1677749280 41754.200000 -1.000000 -101.000000 0.000000 0.000000
20 1677749281 41754.200000 -1.000000 -101.000000 0.000000 0.000000
20 1677749282 54231.600000 -1.000000 -101.000000 0.000000 0.000000
20 1677749283 54231.600000 -1.000000 -101.000000 0.000000 0.000000
20 1677749284 54231.600000 -1.000000 -101.000000 0.000000 0.000000
20 1677749285 54231.600000 -1.000000 -101.000000 0.000000 0.000000
20 1677749286 54231.600000 -1.000000 -101.000000 0.000000 0.000000
20 1677749287 41759.200000 -1.000000 -101.000000 0.000000 0.000000
20 1677749288 41759.200000 -1.000000 -101.000000 0.000000 0.000000
20 1677749289 41759.200000 -1.000000 -101.000000 0.000000 0.000000
20 1677749290 41759.200000 -1.000000 -101.000000 0.000000 0.000000
20 1677749291 41759.200000 -1.000000 -101.000000 0.000000 0.000000
20 1677749292 83516.800000 -1.000000 -101.000000 0.000000 0.000000
20 1677749355 88812.250000 -1.000000 88812.250000 88812.250000 0.000000
20 1677749354 88812.250000 -1.000000 88812.250000 88812.250000 0.000000
20 1677749353 88812.250000 -1.000000 88812.250000 88812.250000 0.000000
20 1677749352 88812.250000 -1.000000 88812.250000 88812.250000 0.000000
20 1677749346 98579.400000 -1.000000 98579.400000 98579.400000 0.000000
20 1677749345 98579.400000 -1.000000 98579.400000 98579.400000 0.000000
20 1677749344 98579.400000 -1.000000 98579.400000 98579.400000 0.000000
20 1677749343 98579.400000 -1.000000 98579.400000 98579.400000 0.000000
20 1677749342 98579.400000 -1.000000 98579.400000 98579.400000 0.000000
20 1677749341 47619.800000 -1.000000 47619.800000 47619.800000 0.000000
20 1677749340 47619.800000 -1.000000 47619.800000 47619.800000 0.000000
20 1677749339 47619.800000 -1.000000 47619.800000 47619.800000 0.000000
20 1677749338 47619.800000 -1.000000 47619.800000 47619.800000 0.000000
20 1677749337 47619.800000 -1.000000 47619.800000 47619.800000 0.000000
20 1677749336 41760.400000 -1.000000 41760.400000 41760.400000 0.000000
20 1677749335 41760.400000 -1.000000 41760.400000 41760.400000 0.000000
20 1677749334 41760.400000 -1.000000 41760.400000 41760.400000 0.000000
20 1677749333 41760.400000 -1.000000 41760.400000 41760.400000 0.000000
20 1677749332 41760.400000 -1.000000 41760.400000 41760.400000 0.000000
20 1677749331 83521.400000 -1.000000 83521.400000 83521.400000 0.000000
20 1677749330 83521.400000 -1.000000 83521.400000 83521.400000 0.000000
20 1677749329 83521.400000 -1.000000 83521.400000 83521.400000 0.000000
20 1677749328 83521.400000 -1.000000 83521.400000 83521.400000 0.000000
20 1677749327 83521.400000 -1.000000 83521.400000 83521.400000 0.000000
20 1677749326 41754.800000 -1.000000 41754.800000 41754.800000 0.000000
20 1677749325 41754.800000 -1.000000 41754.800000 41754.800000 0.000000
20 1677749324 41754.800000 -1.000000 41754.800000 41754.800000 0.000000
20 1677749323 41754.800000 -1.000000 41754.800000 41754.800000 0.000000
20 1677749322 41754.800000 -1.000000 41754.800000 41754.800000 0.000000
20 1677749321 83506.000000 -1.000000 83506.000000 83506.000000 0.000000
20 1677749320 83506.000000 -1.000000 83506.000000 83506.000000 0.000000
20 1677749319 83506.000000 -1.000000 83506.000000 83506.000000 0.000000
20 1677749318 83506.000000 -1.000000 83506.000000 83506.000000 0.000000
20 1677749317 83506.000000 -1.000000 83506.000000 83506.000000 0.000000
20 1677749316 41760.600000 -1.000000 41760.600000 41760.600000 0.000000
20 1677749315 41760.600000 -1.000000 41760.600000 41760.600000 0.000000
20 1677749314 41760.600000 -1.000000 41760.600000 41760.600000 0.000000
20 1677749313 41760.600000 -1.000000 41760.600000 41760.600000 0.000000
20 1677749312 41760.600000 -1.000000 41760.600000 41760.600000 0.000000
20 1677749311 83523.600000 -1.000000 83523.600000 83523.600000 0.000000
20 1677749310 83523.600000 -1.000000 83523.600000 83523.600000 0.000000
20 1677749309 83523.600000 -1.000000 83523.600000 83523.600000 0.000000
20 1677749308 83523.600000 -1.000000 83523.600000 83523.600000 0.000000
20 1677749307 83523.600000 -1.000000 83523.600000 83523.600000 0.000000
20 1677749306 41753.000000 -1.000000 41753.000000 41753.000000 0.000000
20 1677749305 41753.000000 -1.000000 41753.000000 41753.000000 0.000000
20 1677749304 41753.000000 -1.000000 41753.000000 41753.000000 0.000000
20 1677749303 41753.000000 -1.000000 41753.000000 41753.000000 0.000000
20 1677749302 41753.000000 -1.000000 41753.000000 41753.000000 0.000000
20 1677749301 41756.000000 -1.000000 41756.000000 41756.000000 0.000000
20 1677749300 41756.000000 -1.000000 41756.000000 41756.000000 0.000000
20 1677749299 41756.000000 -1.000000 41756.000000 41756.000000 0.000000
20 1677749298 41756.000000 -1.000000 41756.000000 41756.000000 0.000000
20 1677749297 41756.000000 -1.000000 41756.000000 41756.000000 0.000000
20 1677749296 83516.800000 -1.000000 83516.800000 83516.800000 0.000000
20 1677749295 83516.800000 -1.000000 83516.800000 83516.800000 0.000000
20 1677749294 83516.800000 -1.000000 83516.800000 83516.800000 0.000000
20 1677749293 83516.800000 -1.000000 83516.800000 83516.800000 0.000000
